Bytes; TimeMs
1343496; 71,0000
1344520; 64,9000
1345544; 66,1000
1346568; 64,6000
1347592; 63,5000
1348616; 65,8000
1349640; 64,8000
1350664; 65,6000
1351688; 67,7000
1352712; 69,3000
1353736; 65,9000
1354760; 66,1000
1355784; 64,6000
1356808; 70,9000
1357832; 67,4000
1358856; 64,1000
1359880; 67,1000
1360904; 66,9000
1361928; 66,7000
1362952; 65,0000
1363976; 68,7000
1365000; 66,8000
1366024; 66,0000
1367048; 67,1000
1368072; 66,9000
1369096; 70,7000
1370120; 80,3000
1371144; 66,9000
1372168; 73,0000
1373192; 66,4000
1374216; 69,2000
1375240; 67,5000
1376264; 71,4000
1377288; 86,6000
1378312; 68,2000
1379336; 68,5000
1380360; 69,8000
1381384; 69,7000
1382408; 72,4000
1383432; 68,7000
1384456; 68,9000
1385480; 74,9000
1386504; 68,0000
1387528; 67,3000
1388552; 67,1000
1389576; 66,8000
1390600; 70,4000
1391624; 68,2000
1392648; 73,6000
1393672; 69,4000
1394696; 70,3000
1395720; 72,6000
1396744; 70,6000
1397768; 73,0000
1398792; 70,7000
1399816; 69,9000
1400840; 70,8000
1401864; 70,9000
1402888; 70,5000
1403912; 69,1000
1404936; 69,2000
1405960; 72,6000
1406984; 76,3000
1408008; 67,0000
1409032; 69,2000
1410056; 72,6000
1411080; 67,7000
1412104; 75,8000
1413128; 71,2000
1414152; 72,4000
1415176; 72,7000
1416200; 71,5000
1417224; 71,5000
1418248; 71,0000
1419272; 72,4000
1420296; 72,7000
1421320; 72,9000
1422344; 70,3000
1423368; 72,5000
1424392; 70,1000
1425416; 77,2000
1426440; 74,6000
1427464; 78,2000
1428488; 77,6000
1429512; 74,1000
1430536; 76,1000
1431560; 74,0000
1432584; 75,6000
1433608; 75,8000
1434632; 76,2000
1435656; 72,9000
1436680; 72,6000
1437704; 72,0000
1438728; 74,5000
1439752; 73,2000
1440776; 74,4000
1441800; 76,6000
1442824; 75,7000
1443848; 71,4000
1444872; 72,1000
1445896; 73,1000
1446920; 77,6000
1447944; 79,1000
1448968; 75,3000
1449992; 72,7000
1451016; 74,4000
1452040; 77,6000
1453064; 77,8000
1454088; 75,9000
1455112; 74,0000
1456136; 77,6000
1457160; 74,9000
1458184; 73,7000
1459208; 78,0000
1460232; 74,9000
1461256; 75,7000
1462280; 76,3000
1463304; 71,7000
1464328; 75,4000
1465352; 70,2000
1466376; 71,2000
1467400; 72,6000
1468424; 75,6000
1469448; 78,5000
1470472; 81,7000
1471496; 75,5000
1472520; 75,2000
1473544; 82,3000
1474568; 80,8000
1475592; 74,8000
1476616; 78,4000
1477640; 75,4000
1478664; 76,3000
1479688; 79,1000
1480712; 81,1000
1481736; 81,6000
1482760; 78,7000
1483784; 85,0000
1484808; 88,6000
1485832; 79,3000
1486856; 79,6000
1487880; 73,7000
1488904; 79,7000
1489928; 75,4000
1490952; 74,4000
1491976; 75,3000
1493000; 76,2000
1494024; 72,4000
